qid,vid,Start Frame,End Frame,question,answer,a0,a1,a2,a3,a4
1622,S02E23,1764,2008,Why was Tom smiling?,0,Tom was happy that Mammy Two Shoes had left the house so Tom was free to do anything Tom wanted.,Tom saw that Jerry fell into Tom's trap and was happy,Tom was happy that he caught Jerry ,Tom was having fun surfing,Tom was happy that he was not in the water with the shark anymore so he could not be eaten
1623,S02E23,2010,2388,Why did Tom whistle?,2,Jerry wanted to signal Tom to get to the clock to help Tom to escape from Spike.,Jerry wanted to put his plan into action of hitting Tom on the head.,"Tom wanted to invite Butch, Lighting and Topsy into the house.",Tom was distracting spike while jerry was executing the plan to get rid of Spike.,Tom wanted to distract Eagle by disguising himself as a female bird so that Tom could steal Jerry.
1624,S02E23,2425,2539,Why did Lightning tap the table?,4,Lightning wanted to impress Mammy Two Shoes.,Jerry wanted to trap Lightning in order to avoid getting chased and caught by Lightning.,"Lightning was diving at Jerry but missed, causing Lightning to crash directly into the guitar.",Jerry was running away with the magnet which attracted the iron inside Lightning's body and dragged Lightning along.,Lightning enjoyed the music.
1625,S02E23,2883,3007,Why did Tom pull Lighting's tongue?,2,Tom was excited to share the bone with Jerry.,Tom was trying to catch Jerry with Tom's tongue into Tom's mouth.,Tom wanted to feed Lightning with a stack of sandwiches.,Tom was imagining Jerry as different foods as Tom wanted to eat Jerry.,Tom wanted to eat Quacker as Quacker looked like a sandwich.
1626,S02E23,3138,3280,Why did Tom hit Topsy's head?,4,Tom was angry that Topsy tried to protect Jerry and tripped Tom.,Tom's head was in pain after slipping on an egg and slamming into the fridge.,because jerry was dancing on Tom's head that annoyed Tom and Tom wanted to hit jerry but hit himself accidentally.,Tom wanted to get back at Muscles as Tom became stronger.,"Tom fed Topsy with a stack of sandwiches which was stuck in Topsy's throat, so Tom hit Topsy to push the sandwiches down."
1627,S02E23,3260,3830,Why was Jerry frowning?,1,Jerry realised that it was Tom who dropped Jerry on top of a marching ant army and caused Jerry to hit his head on the sprinkler.,Jerry was annoyed at the noise made by the cats.,"Tuffy winded the crank enthusiastically, causing the cat paw to hit Jerry that Jerry struggled to escape.",Jerry was angry that Tom prevented jerry from entering the ship and going on the cruise.,Jerry wanted to see if Tom was okay after being eaten by the shark.
1628,S02E23,3260,4260,Why did Jerry throw the quilt to the ground?,0,Jerry wanted to leave the bed to confront Tom.,Jerry decided to take actions against Tom to get Tom to stop singing.,Jerry wanted to steal and eat Tom's dessert.,Jerry wanted to distract Tom and save Quacker from Tom.,Jerry wanted the sharp blow to cure Tom's amnesia.
1629,S02E23,3908,4230,Why did Jerry climbed up?,2,Jerry was shocked that Tom was not stuck in the record player.,Jerry was surprised that the bowling balls rolled back towards Tom and jerry ,Jerry wanted to stop Tom from making noise.,Jerry did not expect to see Tom after making Tom fall into the hole.,Jerry was shocked that jerry was going to be eaten by Tom
1630,S02E23,4090,4345,Why did Tom hit the bin lid?,2,Tom was annoyed that Jerry was chewing on a celery and disrupting Tom's date.,"Tom whistled which called Spike over, who hit Tom in order to get Tom to release Jerry.",Tom did not want to listen to Jerry and wanted to get rid of Jerry.,Jerry wanted to drag Tom on the lid back to the building to save Tom's life.,Tom wanted to inflate with air to get Jerry out of the water in order to catch Jerry.
1631,S02E23,4487,4680,Why did Jerry jump up?,3,Jerry knew that Tom was going to catch Jerry.,Jerry wanted to stop Tom from making noise.,Jerry ran away as Jerry did not want to be caught by Tom.,Jerry fell into a hole filled with sharp pins.,Jerry jumped into the water to save Quacker who could not swim and was drowning.
1632,S02E23,4717,4800,Why did Jerry break the record player?,2,jerry wanted to attract the bear to dance with Tom so that Tom could not chase jerry,Jerry was afraid to be hurt by the crab's pincers.,Jerry was annoyed at the noise made by the cats.,Jerry wanted to change the speed of the music to disrupt Tom's singing and guitar playing.,Jerry wanted to trick Tom into thinking that Jerry was walking into the traps.
1633,S02E23,4879,4945,Why did Jerry pull the drawer?,0,Jerry was annoyed at the noise made by Topsy and wanted Topsy to stop.,Jerry did not want to be seen by Tom who was chasing the kittens.,jerry and nibbles wanted to escape from the cellar,because tuffy was hungry and jerry wanted to give food to tuffy,Jerry wanted to inflict pain on Tom so that Jerry could run away.
1634,S02E23,4975,5087,Why did Jerry slam the piano cover onto Butch's hands?,2,Jerry wanted to get away as Tom was pressing the keys above Jerry to inflict pain on Jerry.,Jerry wanted Tom to inflict pain on Butch so that Jerry could run away.,Jerry was annoyed at the noise made by Butch who was playing the piano and wanted Butch to stop.,Jerry was hitting Butch's fingers with a hammer to hurt Butch since Butch's fingers were stuck under the wall,Jerry wanted to inflict pain on Tom and Butch so that he could escape.
1635,S02E23,4717,5245,Why did Jerry hide in the mouse hole?,1,because jerry did not want to be caught and hurt by Tom.,Jerry knew that he had destroyed the party and annoyed the cats.,because the orange kitten put a glass at the entrance of the mousehole to prevent Jerry from running in.,Jerry wanted to grab and eat the piece of cheese outside the mousehole.,Jerry wanted to check if it was safe for him to come out of the mousehole
1636,S02E23,5400,5755,Why did Tom play the record player?,1,Tom was annoyed that Jerry was mimicking Tom.,Tom wanted to lure Jerry out of the mouse hole to turn off the record player so that Topsy could chase Jerry.,because jerry pressed the start button to trap Tom again as Jerry did not want to get physically hurt by Tom.,Tom was in pain as Jerry was pushing down Tom's swelling from being hit by a book.,"Tom was delighted that Tiny could not hear Jerry's whistle and save Jerry, so that Tom could catch Jerry."
1637,S02E23,5642,5793,Why did Topsy stop chasing Jerry?,1,Jerry thought that he had gotten rid of the balls and was safe.,Topsy was whacking Jerry with the bin lid but Topsy found that it was useless.,Topsy wanted to hide Jerry to protect Jerry from Tom.,Topsy misunderstood Tom's instructions of asking Topsy to hit Jerry with the vase.,Jerry and Topsy wanted to be friendly with each other.
1638,S02E23,5820,5950,Why did Jerry jump up?,4,Jerry was afraid that Tom would eat Cuckoo.,Jerry did not want to be caught by Tom.,Jerry wanted to stop Tom from making noise.,Jerry ran away as Jerry did not want to be caught by Tom.,Jerry was afraid of being caught by the cats.
1639,S02E23,5882,6013,"Why did Tom, Butch and Lightning run into the door?",2,Tom wanted to find out how the peanuts went through the door,Tom wanted to get rid of Jerry and the pup by opening the door to make them slip out of the house.,"Tom, Butch and Lightning were chasing after Jerry and could not stop in time as Jerry closed the door, hence running into the door.",Tom and Butch planted a bomb outside of Jerry's hole and did not want to get hurt so they ran away from the bomb,Tom broke the door while chasing Jerry who ran out of the house.
1648,S02E24,885,1045,Why did Jerry run away?,1,Tom and Butch were running after Jerry trying to catch Jerry so Jerry was running away to avoid getting caught,Jerry did not want to be eaten by Tom,because jerry did not want to get physically hurt,There was a vehicle behind Jerry and Jerry did not want to get run over by the vehicle and get hurt,Jerry wanted to run away from the projectiles so that none of them would hit Jerry and Jerry would not get hurt
1649,S02E24,885,1239,Why did Tom throw the lasso?,3,Jerry dropped the bulb to make a big sound that heard like a gunshot so that Tom thought that Tom was shot.,Tom wanted Jerry to see the note inside the bottle that asked for help from Jerry.,Tom wanted to read Jerry's diary secretly without being seen by Jerry.,Tom saw Jerry running away and wanted to catch Jerry,Tom did not want others to see him as a bully for intentionally pushing Jerry into the hole.
1650,S02E24,1179,1619,Why did Tom yank on the lasso?,1,Jerry did not want to be caught by Tom so jerry bit Tom’s finger to hurt Tom,Jerry was stuck on a piece of cactus which made it difficult for Tom to pull the lasso around Jerry.,Jerry hit Tom's toes with a hammer which hurt Tom and made Tom in pain,Tom was surprised and did not expect to be holding a hot dog instead of Jerry.,"Tom loosened the grip of the bowling ball to catch jerry, resulting in the ball falling onto Tom's foot."
1651,S02E24,1529,1774,Why did Tom release the lasso?,1,Tom did not want others to see him as a bully for intentionally pushing Jerry into the hole.,Tom was in pain as Jerry hit Tom in the face with a piece of prickly cactus,because Tom wanted to catch and attack jerry,Jerry did not want to be caught and eaten by Tom so Jerry pulled the lasso off to escape,Tom wanted to find and catch Jerry.
1652,S02E24,1698,1940,Why did Tom grab the lasso?,1,Tom wanted to read Jerry's diary secretly without being seen by Jerry.,Tom wanted to prevent Jerry from running away since Jerry was trying to escape,Tom thought that he had caught Jerry in the curtain and used the book to repeatedly hit Jerry. ,Tom did not want others to see him as a bully for intentionally pushing Jerry into the hole.,Jerry did not want to be caught and eaten by Tom so Jerry pulled the lasso off to escape
1653,S02E24,1698,1898,Why was Tom in pain?,4,Tom hit his head on the weight that made Tom hurt.,Jerry and Tom's owner were throwing the fish to Tom that hurt Tom ,Tom was chasing Jerry towards the fan and Jerry changed directions while Tom could not stop himself and flew straight into the fan.,Jerry was hitting Tom with a paddle and it was hurting Tom,Tom hit a pillar while grabbing onto the lasso that was tied to Jerry
1654,S02E24,1940,2224,Why was Tom angry at Jerry?,0,Jerry used Tom's own gun to hurt Tom and Tom felt humiliated,Tom wanted to get back at Jerry for hurting Tom with the wooden cork.,Tom wanted to confront Jerry for pulling Tom's whiskers.,Tom wanted to get Jerry's forgiveness as Tom was afraid of the devil.,Jerry wanted to approach Tom without getting noticed by Tom to scare Tom 
1655,S02E24,2227,2641,Why did Tom and Jerry get distracted,0,Tom and Jerry saw a car driving towards them and was curious about who was in the car,Tom was sneaking up on Jerry to catch Jerry off guard and stab Jerry,Jerry wanted to approach Tom without getting noticed by Tom to scare Tom ,Tom and jerry was shocked to find that quacker came back and flooded the house,Tom was annoyed that Tom could not approach and catch Jerry as Jerry was with Spike.
1656,S02E24,2526,2857,Why did Tom have heart eyes?,2,Tom did not want to watch his owner get hurt by the lion so Tom covered his eyes,Jerry punched Tom in the eye which made Tom's eye hurt and made Tom hold his eye in pain,Tom saw Tara and was attracted to Tara,Tom fell in love with the persian cat,Tom was scared of the fight going on with furnitures being thrown around.
1657,S02E24,2601,3275,Why did Tom change outfits?,3,Tom wanted to trick the guard and get inside the opera,because Tom wanted to steal and wear the model dog head,Tom wanted to remove his costume but the zipper was jammed.,Tom wanted to wear a similar outfit to Tara to impress Tara.,Tom wanted to hide the photo from joan
