qid,vid,Start Frame,End Frame,question,answer,a0,a1,a2,a3,a4
835,S01E24,6008,6253,why did jerry stop in front of the milk bowl,4,Jerry was being chased by Tom and wanted Tom to jump into the sink.,Jerry was trying to hide from Tom.,because tom pushed jerry back into the empty fish bowl,because jerry wanted to annoy the kittens,because jerry wanted to let nibbles drink milk and spray milk on tom's face
836,S01E24,6334,6915,why did jerry smear himself with polish,0,because jerry wanted to disguise himself,"A bottle of white shoe polish poured over Jerry, turning Jerry white.",Jerry wanted to distract Tom.,Jerry looked around and did not see Tom.,Jerry did not see Tom and thought that Tom had left.
837,S01E24,6915,7117,why did tom start to chase nibbles,4,because jerry was monitoring tom ,tom's tongue pulled nibbles into tom's mouth,because they saw spike chasing tom,Nibbles had cut Tom's tail off.,tom realised that tom was tricked by the disguise of nibbles
838,S01E24,7107,7258,why did jerry whistle,0,jerry wanted to attract nibbles' attention,Jerry wanted Butch's attention.,Tiny gave Jerry a whistle to use whenever Jerry was in trouble.,Jerry saw the shark,The lion wanted to get Jerry's attention.
849,S01E25,629,729,Why was Jerry running?,3,Jerry saw Tom trapped Cuckoo inside the pot.,Jerry wanted to run away from the express train.,Jerry saw a car throw a sack into the river.,Jerry was running away from Tom.,because tom was chasing jerry and Quacker
850,S01E25,796,830,Why did Jerry stick his tongue out?,4,because jerry was trying to quieten down Quacker,Jerry saw Tom eating a bubble gum.,Jerry was shocked that he was sent back to Tom by the rolling ball.,Jerry saw the cheese platters that Tom brought.,Jerry wanted to taunt Tom
851,S01E25,847,934,Why did Jerry hit Tom with the wooden board?,3, Tom pointed at Toms head.,Tom wanted to inflict pain on Jerry.,to prevent jerry from getting closer to him,Jerry wanted to hurt Tom,Tom wanted to use Jerry as the tee.
852,S01E25,936,1003,Why did Jerry run into the hole?,1,Jerry saw a piece of cheese outside the mousehole.,Jerry wanted to hide from Tom,Jerry wanted to enter the mouse hole.,because jerry wanted to get a pen and paper to write a note.,tom made a scary face to scare jerry
853,S01E25,936,1128,Why did Tom put a dynamite in the hole?,3,Tom's golf club kept digging deeper in the hole.,Tom wanted to stop the band playing with the plunger,Tom wanted to throw the bone with the dynamite to the tiny bulldog.,Tom wanted to hurt Jerry,Tom was digging his grave.
854,S01E25,1012,1131,Why did Jerry run?,1, The woodpecker was chipping Jerrys furnitures.,Jerry wanted to avoid getting hurt,because jerry's tail was clamped by the fence,Jerry realised that Spike would not be able to save him from Tom.," The pistol ball bounced on Jerrys head, pushing him into the ground."
855,S01E25,1185,1253,Why did Tom suddenly stop chasing Jerry?,0,Tom was confused,Tom wanted to catch Jerry.,Tom got angry as his tail was caught in a mouse trap.,Jerry wanted Tom to stop chasing him.,Tom wanted to confront Jerry.
856,S01E25,1230,1419,Why did Tom snatch the dust pan from Jerry?,1,Jerry wanted to spite Tom and get Tom to chase Jerry.,Tom wanted to hurt Jerry,Jerry wanted to make Tom open his mouth and take the goldfish out of Tom's mouth.,Tom was blowing Jerry upwards into the air towards the cabinet.,Jerry ate the cake and went back to the hole.
857,S01E25,1300,1536,Why did Jerry hold the dust pan down?,0,Jerry wanted to stop Tom from hitting Jerry with the dustpan.,Tom wanted the sounds from the pan to sound like he was beating up Jerry.,Jerry wanted to spite Tom and get Tom to chase Jerry.,Jerry wanted to escape the pan and escape being eaten by Tom., Jerry wanted to make Tom open his mouth and take the goldfish out of Toms mouth.
858,S01E25,1551,1587,Why did Jerry run into the hole?,1,because jerry wanted to get a pen and paper to write a note.,Jerry wanted to hide from Tom,tom made a scary face to scare jerry,Jerry wanted to enter the mouse hole.,Jerry saw a piece of cheese outside the mousehole.
859,S01E25,1551,1655,Why was Jerry flicking Tom's lips?,0,Jerry was trying to humiliate Tom,Tom agreed that cats and mice should be friends.,Tom was showing affection to Jerry.,Tom was delighted that Jerry was safe.,Jerry wanted Tom to keep quiet.
860,S01E25,1551,1785,Why was Tom panting?,4,Tom's toes were swelling.,Tom was afraid of being punished by Mammy Two Shoes.,Tom was doing everything that Toodles wanted him to do.,because tom heard something move,Tom was really tired
861,S01E25,1551,1914,Why did Tom have an angry expression?,1,because tom saw white paint,Jerry humiliated Tom while Tom was stuck, because tom was disappointed that tom did not find anything in toms mailbox,Tom saw his girlfriend paying attention to Butch who was weightlifting., The woodpecker kept hitting Toms head.
862,S01E25,1945,2507,Why was Tom using the phone?,3,Tom was trying not to fly backwards towards the vacuum cleaner.,Tom was ringing the bell for dinner to be served.,because tom was swinging with the wire and tom hit the telephone pole,Tom was calling the mouse exterminator,Tom was calling Toots.
863,S01E25,2033,2571,Why did Jerry gulp?,3,Jerry wanted to inflict pain on Tom and distract Tom.,Jerry was trying to spit out Tom's fur,jerry wanted the firecrackers to follow him in the hose,Jerry was scared.,jerry wanted to be strong again
864,S01E25,2033,2780,Why did Tom open the door?,4,Tom was angry.,Tom wanted to catch Jerry.,Tom wanted to enter the house through the window.,Tom was playing pranks on Jerry by slamming the fridge door on Jerry.,Tom wanted to let Butch in
865,S01E25,2845,3088,Why did Butch take off the gloves?,3,Jerry was trying to hurt Butch,Butch wanted to kill Jerry,Butch wanted to dry his hands,Butch wanted to wash his hands,Butch's fingers were swollen.
866,S01E25,2979,3156,Why did Butch wipe his hands on the curtain?,2,Butch wanted to catch Jerry,Butch was going to meet Toodles.,Butch wanted to dry his hands,Butch's fingers were swollen.,Butch wanted to wash his hands
867,S01E25,3168,3754,Why did Butch paint the screw nut?,3,Butch wanted to catch Jerry,Butch wanted to kill Jerry,butch saw jerry sitting on the sofa,Butch wanted to disguise the screw nut as cheese,Butch was pretending to eat only a small slice.
868,S01E25,3168,3836,Why was Butch happy?,0,Jerry fell for Butch's trap,Butch did not know why Tom was in pain,Jerry escaped from Butch,Jerry hurt Butch,Butch just realised that Jerry was walking away
869,S01E25,3168,4021,Why did Butch take out a magnet?,0,Butch wanted to catch Jerry,Butch just realised that Jerry was walking away,Butch did not know why Tom was in pain,Butch wanted to chase Tom,Butch wanted to hide in the fridge.
870,S01E25,3168,4092,Why was Tom smiling?,3,Jerry gave Tom a great idea,Tom was surfing,Tom had a plan to creep up on Muscles and Jerry.,Tom was happy.,Tom thought Jerry is trapped inside the ball
871,S01E25,4109,4197,Why did Tom turn away and cover his eyes?,2,Tom was faking being asleep.,Tom was shocked.,Tom did not want to watch Butch kill Jerry,Tom was awakened by Jerry.,Tom saw Jerry alive.
872,S01E25,4109,4220,Why did Jerry look surprised?,1, The woodpecker ate Jerrys stool.,Jerry saw Butch holding an axe above him.,Jerry saw a large footprint.,Jerry realised that Tom had helped Jerry in tying the knot.,Jerry bumped his head on a steel sprinkler.
873,S01E25,2033,4267,Why did Butch take out an axe?,1,Butch saw Jerry carrying the ham away.,Butch wanted to kill Jerry,Butch wanted to catch Jerry,Butch wanted to take Jerry from Tom.,Butch was angry that he got thrown into the swimming pool.
874,S01E25,4109,4326,Why did Jerry pull Tom's tail?,4,jerry wanted to trap tom's tail in the grill,Jerry wanted Tom to bite his own tail.,Jerry and Tuffy wanted to throw Tom.,Jerry wanted to get Tom's attention.,Jerry wanted to avoid being hurt
875,S01E25,4109,4305,Why was Tom screaming?,2,Jerry wanted to scare Tom,Tom wanted to distract Eagle.,Butch hit Tom's tail with an axe,Tom was scared.,Tom was angry.
876,S01E25,4109,4326,Why was Butch confused?,0,Butch did not know why Tom was in pain,Jerry had whacked Butch on the feet.,Butch was angry that he got thrown into the swimming pool.,Jerry fell for Butch's trap,Butch just realised that Jerry was walking away
877,S01E25,4109,4390,Why was Butch angry?,1,Jerry fell for Butch's trap,Jerry escaped from Butch,Butch just realised that Jerry was walking away,Butch was in pain from running into the cabinet.,Jerry had whacked Butch on the feet.
878,S01E25,4310,4389,Why did Jerry run into the hole?,3," The pistol ball bounced on Jerrys head, pushing him into the ground.",Jerry saw a piano falling towards him,jerry wanted to make a hole to put a wire hook out.,Jerry wanted to hide from Butch,Jerry wanted Tom to fall into the hole.
879,S01E25,4382,4505,Why did Butch put his ears against the wall?,1,Tom and Butch did not want to hear and see the bomb explode.,Butch wanted to know where Jerry was,Jerry had whacked Butch on the feet.,Butch was shocked.,Butch was excited to steal the ham.
880,S01E25,4382,4546,Why was Jerry surprised?,0,Jerry did not expect to be pinned by the screw,Jerry found that he had been caught by a rope.,Jerry saw that he was in between the crab's pincers.,Tom was outside the hole that Jerry tried to escape out of,Jerry saw Eagle flying towards Jerry.
881,S01E25,4382,4745,Why did Jerry put the wires onto the screw?,2,Jerry wanted to put screwdriver inside the bone.,Jerry wanted to trip Tom and make Tom fall down.,Jerry wanted to electrocute the screw cause it to spin.,Jerry wanted the room to be dark.,Jerry wanted to activate Mechano.
882,S01E25,4779,4895,Why was Tom and Butch pumping gas into the hole?,0,Tom and Butch were trying to hurt Jerry,Tom felt sad,Tom saw Jerry hide himself in the small hole.,Tom wanted to stop the band playing with the plunger,The train plunged into the hole that was in the railway with Tom aboard.
883,S01E25,4928,5226,Why did Butch slap Tom?,2,Butch wanted to shoot Tom.,Tom hit Butch on the head with a hammer,Butch was mad at Tom.,Butch did not want Tom to see the ham that Tom had picked up.,Tom wanted to knock Butch out.
884,S01E25,4928,5232,Why was Butch surprised?,1,Jerry escaped from Butch,Butch just realised that Jerry was walking away,Jerry hurt Butch,Jerry fell for Butch's trap,Butch did not know why Tom was in pain
885,S01E25,5202,5320,Why was Jerry surprised?,0,Jerry saw Tom and Butch running towards him,Jerry saw Tom's mouth open in front of Jerry.,Jerry saw Eagle flying towards Jerry.,Jerry suddenly fell into a hole while walking.,Jerry found that he had been caught by a rope.
886,S01E25,5202,5361,Why was Jerry running?,4,Jerry saw a car throw a sack into the river.,Jerry was frightened.,Jerry was chased by Tom.,because jerry tricked tom,Jerry wanted to avoid getting caught by Tom and Butch
887,S01E25,5294,5467,Why did Jerry pick up the iron?,3,Jerry was trapping himself under the iron.,Black smoke came from the oven.,to hold jerry on the table  ,Jerry wanted to hurt Tom and Butch,Jerry was angry.
888,S01E25,5530,5796,Why were Tom and Butch lifting the wall?,1,"Tom had hit Butch, causing Butch to retaliate with a hit.",Tom and Butch were trying to catch Jerry,Butch wanted Tom to be buried under the sand.,Tom and Butch were tangled in the net which was hanging on the tree.,Tom wanted to take Jerry away from Butch.
889,S01E25,5799,5882,Why was Tom in pain?,2,Tom saw Mammy Two Shoes was on the way back home.,Tom was crying in pain for being hit by the fish,Jerry hurt Tom,tom was acting like he was crying,Tom was sad
890,S01E25,5799,5906,Why was Butch in pain?,2,Butch did not like Tom patting Butch on the back.,Butch did not know why Tom was in pain,Butch's fingers were slammed under the wall,Jerry had whacked Butch on the feet.,Butch was in pain from running into the cabinet.
891,S01E25,5857,6180,Why was Jerry hitting Butch's fingers with a hammer?,1,Jerry wanted to pretend to use the hammer to hit himself.,Jerry was trying to hurt Butch,Jerry wanted Tom to hit Butch while trying to hit Jerry.,Butch wanted to eat Jerry.,Jerry wanted Butch to stop playing the piano.
892,S01E25,5857,6190,Why was Butch angry?,2,Tom hit Butch on the head with a hammer,Butch thought that he had caught Jerry,Jerry hurt Butch,Jerry had whacked Butch on the feet.,Jerry fell for Butch's trap
893,S01E25,6441,6619,Why did Butch take the vent off?,2,Butch wanted to chase Tom,Jerry had whacked Butch on the feet.,Butch wanted to catch Jerry,Jerry hurt Butch,Butch wanted to slide out of the house on the bassinet.
913,S02E01,670,1100,Why did Tom peer over the fence?,0,Tom wanted to enter the garden.,Tom was pulled back to the wall by his suit.,Tom could not stop himself running towards the wall while chasing Jerry.,The chair that Tom was sitting was sliding until ran into the wall,Spike was asking where Tyke was and Tom wanted to trick Spike.
914,S02E01,1170,1360,Why did Tom whistle?,1,The water was salty.,Tom wanted to wake Spike up.,Tom wanted Eagle's attention.,tom felt pain,Tom saw Spike approaching.
915,S02E01,1360,1580,Why did Tom make funny faces at Spike?,0,Tom wanted to distract Spike.,Tom was mocking Spike.,Spike wanted to chase Tom away.,Spike got annoyed with Tom.,Tom wanted to hide behind Spike.
916,S02E01,1465,1675,Why did Tom hammer Spike on the head?,1,Tom was mocking Spike.,Tom wanted to knock Spike out.,Tom wanted to act like he was going to ax the dog house.,The hammer was stuck in the floor,Jerry unplugged the electromagnet again and the head of hammer fell.
917,S02E01,1580,1900,Why did Tom tie Spike up?,2,Tom was mocking Spike.,Spike was giving Tom a warning to leave Jerry alone.,Tom wanted to enter the garden.,tom was chasing jerry and was running towards the door,Spike wanted to warn Tom.
