qid,vid,Start Frame,End Frame,question,answer,a0,a1,a2,a3,a4
1221,S02E10,5390,5640,Why did Butch slam the trash bin lid?,4,Butch took the vent off to ambush Jerry from the back and catch Jerry,Butch wanted to inflict pain on Tom so that Butch could escape.,Butch wanted to eat the ham when Tom put the ham back into the fridge.,Butch's hands were wet after Butch washed them so Butch wiped them against the curtains to dry them,Butch could not stand the smell of the trash.
1222,S02E10,5785,6100,Why did Butch grab Jerry?,0,Butch was hungry and wanted to devour Jerry.,Jerry wanted to inflict pain on Tom and Butch so that he could escape.,Jerry wanted Butch to think that Tom was the one who poked Butch with the needle in order to sow discord between Butch and Tom.,Jerry was hitting Butch's fingers with a hammer to hurt Butch since Butch's fingers were stuck under the wall,Jerry tried to escape by running out of the second hole but Butch was already there waiting for Jerry so Jerry was surprised
1223,S02E10,5785,6100,Why did Tom jump up?,3,Tom was in shock that Topsy was making friends with Jerry instead of catching Jerry.,Butch was chasing Tom with a shotgun so Tom jumped through the window to escape Butch and avoid getting hurt,Tom saw Jerry rocking the chair Mammy Two Shoes was on.,Tom saw that Jerry was about to be eaten by Butch.,Tom was in pain.
1224,S02E10,6055,6210,Why did Tom hit Butch?,4,Butch wanted to replace the ham in Tom's arms so that his disguise would not be exposed.,Tom wanted to use the opportunity to escape from Butch.,Butch wanted to show off to Tom that Jerry had chosen Butch over Tom.,Butch wanted to bury Tom to get rid of Tom in order to dance with Tom's girlfriend.,Tom wanted to protect his friend Jerry.
1225,S02E10,6275,6510,Why did Tom give Jerry a kiss?,1,Tom wanted to give Jerry to Toodles to eat.,Tom cared for Jerry.,Tom wanted to stop Jerry from conducting and continue Tom's conducting.,Jerry almost got crushed by the crusher and was scared so Jerry hid in Tom's mouth for safety,Jerry wanted to save Quacker from being eaten by Tom.
1226,S02E10,6260,6690,"Why did Butch rub his eyes, scream and knock his head?",3,Butch wanted to be babysat and fed by Tom to get inside Tom's house.,Butch was in pain.,Butch felt pain as the bath water Tom prepared was too hot for Butch.,Butch was in disbelief that Tom and Jerry were getting along.,Tom had slammed the window onto Butch's fingers and Butch was in pain.
1227,S02E10,6800,7360,Why did the dog catch Tom?,2,Tom wanted to throw the pup out of the house.,The dog saw that Tom caught Jerry and wanted to save Jerry from Tom.,The dog was hungry and wanted to devour Tom.,Tom wanted to test the spray on another dog so that Tom could use it on the tiny bulldog.,Tom wanted the angered Spike to run towards the hot dog so that Tom could get away.
1228,S02E10,6800,7360,Why did Spike jump up?,1,Tom hit Spike with the brick and knocked Spike out,Spike saw that Tom was about to be eaten by the dog.,Spike wanted to hit and inflict pain on Tom using the bat.,Tom tied the meat on a string and pulled the string to lure Spike.,because spike wanted to fall asleep and spike wanted to check that Tom was not around to make noise.
1229,S02E10,7245,7480,Why did Spike hit the dog?,4,Spike was in pain.,"Spike was hit by a golf club and Spike saw Tom holding the golf club, so Spike hit Tom to take revenge.",Spike was annoyed that Tom was not taking Spike seriously after Spike's warning.,Spike screamed after Tom accidentally hit Spike with the shovel.,Spike wanted to protect his friend Tom from the dog.
1230,S02E10,7510,7970,Why did Spike hit the apple?,3,spike wanted to catch and bite Tom,Spike wanted to hit and inflict pain on Tom using the bat.,Spike was annoyed at Tom and wanted to take revenge for Tom hitting Spike.,Tom had difficulty in swallowing the big apple and gestured to Spike for help.,Spike saw that Tom was about to be eaten by the dog.
1231,S02E10,8015,8290,Why did Spike remove his jacket?,4,Spike saw that Tom was about to be eaten by the dog.,Spike thought that Tom had stolen the bone.,Spike wanted to protect his dream house from getting destroyed by the roller by stopping Tom.,spike wanted to catch and bite Tom,Spike wanted to let Tom and Jerry step on his jacket instead of the puddle.
1232,S02E10,8400,8685,"Why did Tom, Jerry and Spike have a curious expression?",4,"Tom, Jerry and Spike blamed each other for losing the meat.",Tom and Jerry woke up and realised that Spike was not there.,"Tom, Jerry and Spike were shocked to see the meat was floating into the drain.","Tom, Jerry and Spike were excited to eat the meat.","Tom, Jerry and Spike wanted to find out what was inside the white bag."
1233,S02E10,8665,8815,"Why did Tom, Jerry and Spike stick their tongues out?",3,Jerry wanted to show Tom that Jerry chose to be caught by Butch.,Jerry was hungry and wanted to eat the fish that Tom was holding.,"Tom, Jerry and Spike wanted to find out what was inside the white bag.","Tom, Jerry and Spike were excited to eat the meat.",Jerry messed with Tom by switching the buckets so Jerry stuck his tongue out to taunt Tom and make Tom more angry
1234,S02E10,8810,8985,Why did Spike divide the meat?,0,Spike was greedy and wanted more meat for himself.,Spike wanted to protect his friend Tom from the dog.,Spike wanted to hit whatever was inside the sandwich to ensure that the sandwich was safe to eat.,Spike wanted his beloved bone back.,Spike wanted to prevent the bone from being stolen while Spike slept.
1235,S02E10,8985,9475,Why did Jerry frown?,3,Jerry was angry that Tom gave his attention to the persian cat instead of to Jerry.,Jerry wanted to see if Tom was okay after being eaten by the shark.,because jerry was decorated as a gift for toots,Jerry was greedy and wanted more meat for himself.,Jerry realised that it was Tom who dropped Jerry on top of a marching ant army and caused Jerry to hit his head on the sprinkler.
1236,S02E10,9475,9875,Why did Tom stab Spike's hand with a fork?,0,Tom wanted to take the meat from Spike and eat the meat by himself.,Tom felt pity for Spike that Spike was restrained and Spike looked sad.,Tom was running with Spike on Tom's back so Spike wanted to stun Tom to put Spike down.,Spike heard Jerry's whistle and came to save Jerry from Tom and give Tom a warning.,Spike wanted to threaten Tom to ensure that Spike's dog house does not get destroyed again.
1237,S02E10,9770,9950,Why did Spike grab and hit Tom?,4,Jerry tried to get Tom into trouble with Spike.,Tom was running with Spike on Tom's back so Spike wanted to stun Tom to put Spike down.,Spike was angry that Tom crashed into Spike and woke Spike up.,Spike heard the bell ring and he wanted to save Jerry by inflicting pain on Tom.,Spike wanted to take revenge on Tom for stabbing Spike's hand with a fork.
1238,S02E10,9950,10125,Why did Spike open his mouth?,1,Spike screamed after Tom accidentally hit Spike with the shovel.,Spike wanted the meat all for himself.,Spike wanted to protect his dream house from getting destroyed by the roller by stopping Tom.,Spike was in pain.,"Tom was chasing Jerry and was unable to stop in time, running into Spike's mouth just as Spike opened the door."
1239,S02E10,10580,10815,"Why did Tom, Jerry and Spike open their mouths?",2,Jerry almost got crushed by the crusher and was scared so Jerry hid in Tom's mouth for safety,"Tom, Jerry and Spike wanted to find out what was inside the white bag.","Tom, Jerry and Spike were shocked to see the meat was floating into the drain.","Tom, Jerry and Spike blamed each other for losing the meat.",Jerry knew that Tom was afraid of Spike and would not catch Jerry if Jerry hid inside Spike.
1240,S02E10,10580,10970,"Why did Tom, Jerry and Spike look at each other angrily?",4,Tom and Jerry did not expect the small Tuffy to be able to eat so much.,Tom was frustrated at Jerry's multiple attempts to disturb the performance.,"Tom, Jerry and Spike were shocked to see the meat was floating into the drain.",Tom was angry that Jerry's actions were disrupting Tom's date with Toots.,"Tom, Jerry and Spike blamed each other for losing the meat."
1241,S02E10,10625,11300,Why did Spike tear up the peace treaty?,0,Spike wanted to break the peace treaty to hit Tom and Jerry.,Spike was awoken by the noise and felt pain from getting hit by Tom who was trying to hit Jerry three times.,Spike saw Tom chasing Jerry.,Spike was frustrated that Spike could not hit Tom back due to the restraining leash.,"Jerry confirmed that the disguise was Tom, causing Spike to get angry and chase Tom."
1242,S02E11,655,880,Why was Mammy Two Shoes screaming?,2,jerry turned on the stove while mammy two shoes was sitting on the stove,Mammy two shoes was taken aback by the mess in front of her.,Mammy Two Shoes was scared of falling from the chair that Jerry was rocking.,Mammy Two Shoes was angry that Tom holding a party when Mammy Two Shoes was not at home.,Mammy Two Shoes was awoken by the loud crashing noise and wanted to find out what was happening.
1243,S02E11,655,880,Why was Jerry smiling?,2,Jerry was amused when Tom wobbled after eating the jelly.,Jerry was amused to see Tom getting washed in the washing machine.,Jerry was having fun rocking the chair Mammy Two Shoes was standing on.,Jerry caused Tom to drop all the plates and get punished by Mammy Two Shoes,Jerry was excited to eat the food on the table.
1244,S02E11,655,1045,Why did Tom jump up and scream?,4,Tom was in pain from Tom's ghost chomping down on Tom's tail.,Jerry pushed the bear trap behind Tom and Tom sat on it so the bear trap snapped and hurt Tom,Tom was shocked to see Jerry lighting a large fire cracker under the sleeping Spike.,"Jerry was attacking Tom with the board, causing Tom feel painful and jump up",Tom saw Jerry rocking the chair Mammy Two Shoes was on.
1245,S02E11,1045,1360,Why did Jerry stick his leg out?,0,Jerry wanted to inflict pain on Tom so that Jerry could run away.,Jerry was annoyed at Tom who was tossing food scraps at Jerry.,Jerry was annoyed that Quacker attempted suicide despite Jerry's attempts to help Quacker.,Jerry was trying to get back up and did not want to lose balance and fall so Jerry put both hands out to try to balance,Jerry would rather kick himself than have Lightning kick him.
1246,S02E11,1045,1410,Why was Tom chasing Jerry?,3,Jerry wanted to entertain himself by jumping on Tom,Jerry wanted to release smoke around Tom to blind Tom.,Jerry wanted to lead Tom towards the hole in the floor to make Tom fall.,Tom wanted to stop Jerry from rocking the chair.,Jerry wanted to jump on Tom's head to make Tom's nose get stuck inside Jerry's dustbin.
1247,S02E11,1410,1615,Why did Jerry open the cupboard?,3,Jerry was curious to see who was crying outside the door.,because jerry wanted to write his last will for Tom.,Jerry was curious to see who was outside the door.,Jerry wanted to inflict pain on Tom so that Jerry could run away.,Jerry was curious to find out what was happening.
1248,S02E11,1615,1920,Why did Jerry hand Tom the hammer?,2,Jerry wanted to pretend to use the hammer to hit himself to threaten and frighten Tom.,Jerry moved Tom's hand to where Jerry was so that Tom would hit Tom's hand with the hammer.,Jerry wanted to get Tom into trouble with Mammy Two Shoes when Tom hammers the chair.,Jerry wanted to get back at Tom for chasing Jerry by inflicting pain and slapping Jerry.,Jerry smacked Tom to avoid getting caught by Tom.
1249,S02E11,1920,2280,Why did Tom and Mammy Two Shoes fall down the stairs?,3,Mammy Two Shoes was angry at Tom for disturbing Mammy Two Shoes and wanted to chase and hit Tom.,Tom was acting like a mouse to tease Mammy Two Shoes.,because Tom thought that Mammy Two Shoes was Jerry in disguise and wanted to catch jerry,Jerry opened the door when Tom lost his balance to cause Tom and Mammy Two Shoes to fall down the stairs.,Tom had pulled the chair as Tom was tangled up on the chair while chasing Jerry.
1250,S02E11,2130,3075,Why did Tom look scared?,2,Tom did not expect the pole that he was on to suddenly fall so Tom was surprised,because Tom wanted to catch and attack jerry,Tom saw the new cat Lighting running at a fast speed.,Tom wanted to be dancing with Toots instead of Jerry.,Tom was in pain.
1251,S02E11,2850,3090,Why did Jerry jump up and scream?,3,Jerry was shocked to see himself covered in white and looking like a ghost.,Jerry saw Topsy sliding towards him at a fast speed.,Jerry jumped up so that Tom would slid past Jerry on the bath mat and hit the wall.,Jerry saw Lightning coming towards him at a fast speed.,Jerry was shocked to see how close the bowling balls were to crushing Jerry
1252,S02E11,3000,3480,Why did Lightning kick Jerry?,4,Jerry wanted to say thank you to Lightning for hitting Tom with the hammer and saving Jerry.,Jerry wanted to trap Lightning in order to avoid getting chased and caught by Lightning.,Jerry wanted Lightning to start chasing him as part of the plan.,Jerry wanted to prevent Tom from getting caught by Mammy Two Shoes if Mammy Two Shoes saw the fire.,Lightning wanted to impress Mammy Two Shoes by kicking Jerry out of the house.
