qid,vid,Start Frame,End Frame,question,answer,a0,a1,a2,a3,a4
4871,S06E32,6048,6270,Why did Tom get a bump on his head?,4,Tom was confused that Jerry disappeared.,because jerry was dancing on Tom's head that annoyed Tom and Tom wanted to hit jerry but hit himself accidentally.,Tom fell into the water bucket and his head got wet so Tom shook his head ,Tom wanted to make peace with Jerry and Spike.,"Tom was chasing Jerry and Jerry ran into the mousehole, causing Tom to crash into the wall."
3488,S05E06,7562,7832,Why was Quacker smiling?,2,Quacker could not swim so Quacker was trying to find someone who could swim to save Tom who was drowning.,Quacker was scared of drowning and dying.,quacker was happy to swim with other ducklings,Quacker was sad that he was separated from his family.,Quacker was upset after reading The Ugly Duckling.
4238,S06E09,5325,5538,why did jerry hide behind pillars,3,Jerry wanted Tom's statue head to fall off to expose Tom's disguise to the guards.,Jerry wanted Tom and Butch to run past so that Jerry could escape.,jerry was afraid to be kicked by the guard,Jerry did not want to be caught and hurt by Tom.,Jerry wanted to get to a height above Tom in order to hit Tom with a spiked ball.
4912,S06E33,7894,7997,Why did Tom hit Jerry?,3,Jerry wanted to approach Tom without getting noticed by Tom to scare Tom ,Jerry wanted to get revenge on Tom by making Tom slip and fall,Jerry wanted to save Cuckoo from Tom.,Tom hit Jerry to prevent Jerry from getting away in order to try to catch Jerry.,Tom wanted to catch jerry in front of toots to impress toots
4389,S06E15,1919,3442,Why did Jerry write a letter,0,Jerry wanted to order a dog to protect Jerry and scare Tom.,jerry wanted Tom to come closer to tie Tom's mouth,Jerry wanted the strong Muscles to get back at Tom.,Jerry realised that it was Tom who dropped Jerry on top of a marching ant army and caused Jerry to hit his head on the sprinkler.,Jerry hid in the book to avoid being caught and hurt by Tom.
3512,S05E07,5558,5768,why did Tom cover the king's ears,1,Tom's match accidentally ignited a stash of dynamite and Tom covered his ears from the loud explosion.,Tom did not want his scream to wake up the king,so that the king would not wake up even if Jerry and Nibbles made noises.,Jerry was drinking Tom's milk from a straw and the sound woke Tom up.,Tom was afraid of the explosion from the pot.
4205,S06E08,4621,4828,Why did Tom hold the cover with one finger?,2,Tom saw lots of projectiles flying towards him and was covering himself to shield himself from the projectiles,Tom was trying to ease the pain on his finger which had been stuck in a mouse trap.,Tom wanted to lift up the cover to stop his head from spinning,Tom saw that he was going towards the edge of a beam and was praying to not get hurt,Tom was scared as George was looking at the photo so Tom was praying.
3307,S05E01,2255,2450,Why did Spike put his hands on his hips?,4,Spike wanted to protect his dream house from getting destroyed by the roller by stopping Tom.,Spike thought that Tom had stolen the bone.,spike wanted to catch and bite Tom,Spike wanted to grab Tom back into the house to continue beating Tom up.,Spike was angry that Tom was holding onto Spike's son Tyke and Spike was protective of Tyke.
2986,S04E16,8788,9253,why did Tom look annoyed?,4,Tom was in pain.,Tom did not think that Jerry could break the huge stone in half,Tom did not expect the pole that he was on to suddenly fall so Tom was surprised,Tom was delighted that Spike would no longer be able to roam freely.,Tom found that his design of the mousetrap failed
871,S01E25,4109,4197,Why did Tom turn away and cover his eyes?,4,Tom wanted to play along with Jerry's antics in order to catch Jerry.,Tom noticed Jerry came out and Tom did not want Jerry to know that Tom was already awake.,Tom did not expect Jerry to be alive after Jerry jumped out of the window.,Tom saw the huge bubble that Jerry was blowing and became terrified.,Butch was about to kill Jerry using the axe and Tom did not want to watch since it was too gruesome so Tom turned away
2435,S03E25,911,1089,why did spike pick up tyke,1,Spike was protecting Tyke from Tom who was chasing Jerry.,because spike wanted to teach tyke about something,because spike wanted to go close to Tom quietly,Spike realised that he had grabbed Tyke upside down as Tyke was covered in mud.,Spike and Tyke were excited for their barbecue.
4010,S06E01,6126,6500,Why was Jerry running?,4,Jerry ran away from the ball as he did not want to get hit by the ball.,Jerry was scared of Tom and did not want to be hurt by Tom.,"Jerry did not want to be eaten by Tom, hence Jerry ran away to escape Tom.",Jerry didn't want to be caught and eaten by Tom,Jerry was running away from Tom to avoid getting hit by the fly swatter
886,S01E25,5202,5361,Why was Jerry running?,1,jerry was afraid Tom would attack jerry for tricking Tom.,Tom and Butch were running after Jerry trying to catch Jerry so Jerry was running away to avoid getting caught,Jerry was scared of Tom and did not want to be hurt by Tom.,Jerry didn't want to be caught and eaten by Tom,"Jerry did not want to be eaten by Tom, hence Jerry ran away to escape Tom."
1749,S03E01,5162,5600,Why did Jerry get inside the french horn?,4,Jerry sounded the car horn to override the trap system so that Jerry could enter the mansion.,Jerry wanted Spike to come and save Jerry from Tom.,Jerry wanted to show Tom that Jerry was also living in the same house to spite Tom.,Jerry wanted to remind Tom to share the dinner.,Tom wanted to trap Jerry and stop Jerry from disturbing the concert.
4650,S06E24,8685,9034,Why did Jerry whistle?,4,Jerry wanted to put his plan into action of hitting Tom on the head.,Jerry wanted to signal Tom to get to the clock to help Tom to escape from Spike.,Jerry had a plan to pass Butch a heavy light bulb to throw at Tom.,Jerry was signing to Tom to get inside the house and chase jerry after jerry had frightened mammy two shoes,Jerry wanted to follow and leave the house with Lightning and Tom.
2666,S04E06,6400,6770,Why did Jerry shut Tom's eyes?,3,Jerry closed his eyes to brace himself for the impact from Tom's claws.,Tom was showing to jerry that Tom had found jerry,Jerry saw that Tom was about to hurt him so Jerry covered himself to brace himself,Tom was about to wake from being hit by the cheese so Jerry tried to make Tom back asleep by shutting Tom's eyes.,Jerry wanted to take the chance while Tom was distracted to hit Tom and get away from Tom.
4354,S06E13,7460,7760,Why was Tom frowning?,1,Tom was jealous of Butch as Tom's girlfriend was watching Butch.,Tom was annoyed as Tom knew that it was Jerry who cut Tom's fur.,"Tom had not managed to whack Jerry, yet Tom had more food thrown at him.",Tom saw that Butch was stealing all the food and ham.,Tom wanted to be dancing with Toots instead of Jerry.
2143,S03E14,3198,3750,Why did Jerry and Nibbles open the armor statue?,2,Jerry wanted to parachute to the table to get the food.,Jerry and Nibbles wanted to avoid being seen by Tom.,Jerry and Nibbles wanted to go to the head of the armor statue which was high enough to parachute down to the table.,Jerry was annoyed that Nibbles had tripped Jerry and that Nibbles let the female mouse walk over him.,Nibbles was trying to hold on to Jerry's cloak to avoid falling off the edge.
3508,S05E07,4520,4914,why did Tom run out of the castle,0,Tom did not want the breaking sound of the dishes to wake up the king,Tom was running away from Joan who was angry that Tom ate the whole cake.,Tom was afraid of being smashed by the stone.,because Tom didn't wanted to be beaten by the broom,Tom was afraid of being hit hy the broomstick so that Tom tried to hide himself from the broomstick
1079,S02E06,3630,3760,Why did Jerry stop running?,2,jerry was afraid Tom would attack jerry for tricking Tom.,Jerry did not want to be caught and hurt by Tom after Jerry hurt Tom by pressing the machine onto Tom.,Jerry was afraid to be hurt by the crab's pincers.,Jerry was scared of the pain from being hit.,Jerry was afraid of Tom inflicting pain on Jerry.
4432,S06E16,5950,6365,Why did Jerry catapult a rock at Tom?,2,"Tom tried to teach Lightning how cats are supposed to beat up mice rather than protect mice, by smacking Jerry on the head repeatedly.",Jerry was bored as Tom kept failing to chase and catch Jerry.,Jerry wanted to take the chance while Tom was not looking to shoot the rock and inflict pain on Tom.,Jerry wanted to break the pot Tom was in so that Tom would sink and drown in the tub of water.,Jerry thought that he would be able to evade Mechano with speed.
2919,S04E14,5900,6430,Why did Spike chase Tom?,2,because spike saw Tom's tail and spike realised that it was Tom that made sound and woke spike up,Spike thought that Tom was Tyke and tried to comfort Tom by carrying and patting Tom when heard Tom scream.,Spike was angered as Spike thought that Tom had thrown the Tomato at Spike.,"Spike was hit by a golf club and Spike saw Tom holding the golf club, so Spike hit Tom to take revenge.",Spike thought that Tom was Tyke and tried to comfort Tom by carrying and patting Tom.
320,S01E09,8869,9342,why did Tom stop himself from hitting jerry with the ax?,3,Tom took the chance to hurt Jerry as Tom knew that Spike could not come to save Jerry as Spike was restrained by a leash.,Tom hit Jerry to prevent Jerry from getting away in order to try to catch Jerry.,Tom hit Jerry first as Tom was afraid that Jerry would hurt Tom.,Tom was thinking if he should hit jerry or meathead,Tom had caught Jerry and wanted to make Jerry work for Tom as revenge.
3485,S05E06,6763,6919,why did quacker jump down from Tom's head,2,Quacker wanted Tom to come over  to eat the pie with Quacker inside.,Tom wanted to catch and eat Quacker.,quacker wanted to swim,Quacker wanted to save Tom from drowning by pulling Tom to shore.,Quacker had escaped and Tom wanted to catch and eat Quacker.
4108,S06E05,1918,2163,why was jerry smiling,4,Jerry was excited to eat the food on the table.,Jerry was happy that there was a watermelon on the table for him to eat,jerry was happy that his plan worked,Jerry was delighted that the robot mouse had successfully stolen the cheese.,Jerry was happy to see cheese as he liked cheese.
1254,S02E11,3000,3600,Why did Lightning kiss Mammy Two Shoes' hand?,4,Mammy Two Shoes was upset to see Tom sleeping instead of catching Jerry.,Mammy Two Shoes wanted to hit Tom on the head to cure Tom's amnesia.,Tom was showing affection to Mammy Two Shoes as Tom was afraid being kicked out of the house.,Mammy Two Shoes was grateful to have Tom back on mouse-catching duties.,Lightning wanted to appear to be a better cat over Tom.
1020,S02E04,6095,6300,Why did Tom's eyes open big?,4,Tom realised that the firecracker was about to explode near Tom,Tom saw the huge bubble that Jerry was blowing and became terrified.,Tom knew that he would slip and fall on the banana peel.,Tom was afraid of getting punished in hell.,Tom's finger was in pain from the mouse trap.
3994,S05E23,9508,9930,why did the conductor's face become blue,0,the conductor was angry that Tom was disturbing the opera,Tom was angry that the 3 cats were making fun of him.,jerry crawled around the conductor's' back that made the back itchy,Tom was in pain from Tuffy stabbing a fork into Tom's backside.,"Tom grabbed the conductor's leg while trying to catch Jerry, which disrupted the conductor."
3986,S05E23,5510,5625,Why did the conductor close the score book on Tom?,2,Tom wanted to hit Jerry to stop Jerry from conducting.,Jerry was standing on the book so Tom slammed it so that Tom could catch Jerry in the book.,The conductor wanted to hit Tom to prevent Tom from disrupting the opera.,Lightning slammed the book when Tom was inside which flattened Tom and caused Tom to  get stuck in the book.,Tom thought that he had caught Jerry in the curtain and used the book to repeatedly hit Jerry. 
